ImageId,Label
26001,7
26002,0
26003,5
26004,7
26005,6
26006,7
26007,8
26008,1
26009,3
26010,4
26011,6
26012,7
26013,0
26014,4
26015,3
26016,2
26017,5
26018,3
26019,7
26020,3
26021,7
26022,1
26023,9
26024,1
26025,3
26026,4
26027,0
26028,1
26029,7
26030,4
26031,2
26032,4
26033,3
26034,5
26035,4
26036,0
26037,6
26038,2
26039,2
26040,6
26041,9
26042,3
26043,3
26044,9
26045,9
26046,8
26047,1
26048,5
26049,1
26050,7
26051,0
26052,3
26053,1
26054,9
26055,2
26056,8
26057,4
26058,8
26059,2
26060,1
26061,7
26062,0
26063,0
26064,1
26065,8
26066,7
26067,4
26068,9
26069,9
26070,7
26071,0
26072,5
26073,1
26074,5
26075,8
26076,6
26077,8
26078,5
26079,6
26080,3
26081,6
26082,1
26083,1
26084,9
26085,6
26086,4
26087,3
26088,6
26089,8
26090,8
26091,5
26092,3
26093,9
26094,7
26095,2
26096,7
26097,1
26098,5
26099,9
26100,1
26101,3
26102,9
26103,5
26104,0
26105,4
26106,6
26107,3
26108,5
26109,3
26110,3
26111,6
26112,1
26113,3
26114,2
26115,3
26116,2
26117,2
26118,6
26119,2
26120,0
26121,1
26122,2
26123,7
26124,2
26125,5
26126,6
26127,2
26128,8
26129,4
26130,6
26131,8
26132,8
26133,8
26134,2
26135,4
26136,8
26137,7
26138,1
26139,6
26140,7
26141,3
26142,7
26143,7
26144,4
26145,0
26146,1
26147,3
26148,9
26149,2
26150,0
26151,0
26152,5
26153,4
26154,7
26155,8
26156,6
26157,8
26158,7
26159,8
26160,4
26161,3
26162,3
26163,1
26164,3
26165,2
26166,5
26167,6
26168,0
26169,3
26170,5
26171,0
26172,3
26173,7
26174,7
26175,8
26176,6
26177,3
26178,6
26179,9
26180,5
26181,9
26182,2
26183,1
26184,2
26185,3
26186,5
26187,2
26188,2
26189,2
26190,1
26191,3
26192,3
26193,5
26194,8
26195,7
26196,9
26197,3
26198,4
26199,2
26200,7
26201,1
26202,7
26203,8
26204,2
26205,2
26206,3
26207,9
26208,5
26209,5
26210,7
26211,2
26212,3
26213,9
26214,0
26215,5
26216,5
26217,6
26218,6
26219,9
26220,3
26221,6
26222,5
26223,9
26224,2
26225,0
26226,7
26227,9
26228,7
26229,7
26230,1
26231,2
26232,0
26233,3
26234,2
26235,8
26236,0
26237,3
26238,3
26239,6
26240,3
26241,0
26242,5
26243,2
26244,6
26245,6
26246,7
26247,8
26248,0
26249,1
26250,8
26251,7
26252,1
26253,2
26254,9
26255,2
26256,5
26257,7
26258,6
26259,3
26260,6
26261,7
26262,0
26263,4
26264,5
26265,1
26266,9
26267,4
26268,6
26269,0
26270,5
26271,8
26272,4
26273,0
26274,4
26275,3
26276,3
26277,1
26278,5
26279,1
26280,5
26281,1
26282,2
26283,1
26284,0
26285,9
26286,6
26287,7
26288,5
26289,9
26290,9
26291,3
26292,4
26293,4
26294,7
26295,5
26296,6
26297,3
26298,9
26299,0
26300,4
26301,4
26302,0
26303,8
26304,5
26305,8
26306,1
26307,5
26308,5
26309,5
26310,7
26311,8
26312,5
26313,0
26314,7
26315,0
26316,4
26317,4
26318,4
26319,5
26320,6
26321,4
26322,2
26323,8
26324,2
26325,6
26326,8
26327,1
26328,2
26329,3
26330,8
26331,9
26332,8
26333,3
26334,9
26335,9
26336,6
26337,7
26338,1
26339,2
26340,7
26341,7
26342,3
26343,3
26344,1
26345,1
26346,9
26347,7
26348,2
26349,1
26350,8
26351,1
26352,2
26353,7
26354,8
26355,5
26356,0
26357,4
26358,3
26359,8
26360,8
26361,4
26362,3
26363,3
26364,2
26365,9
26366,0
26367,7
26368,7
26369,1
26370,9
26371,0
26372,4
26373,2
26374,2
26375,8
26376,7
26377,4
26378,3
26379,7
26380,4
26381,2
26382,3
26383,4
26384,0
26385,5
26386,3
26387,3
26388,0
26389,1
26390,2
26391,5
26392,0
26393,3
26394,5
26395,7
26396,3
26397,7
26398,8
26399,7
26400,4
26401,9
26402,1
26403,5
26404,0
26405,8
26406,2
26407,9
26408,2
26409,1
26410,0
26411,1
26412,2
26413,6
26414,9
26415,2
26416,8
26417,3
26418,5
26419,3
26420,5
26421,9
26422,1
26423,4
