ImageId,Label
4001,4
4002,6
4003,0
4004,1
4005,3
4006,8
4007,1
4008,4
4009,0
4010,8
4011,6
4012,6
4013,1
4014,6
4015,2
4016,3
4017,9
4018,1
4019,5
4020,6
4021,6
4022,1
4023,4
4024,0
4025,3
4026,6
4027,0
4028,5
4029,6
4030,8
4031,9
4032,4
4033,7
4034,7
4035,7
4036,8
4037,8
4038,7
4039,5
4040,2
4041,7
4042,8
4043,1
4044,1
4045,9
4046,5
4047,4
4048,1
4049,0
4050,1
4051,3
4052,2
4053,3
4054,6
4055,3
4056,3
4057,8
4058,2
4059,7
4060,1
4061,7
4062,7
4063,0
4064,0
4065,3
4066,0
4067,0
4068,2
4069,0
4070,0
4071,7
4072,1
4073,7
4074,8
4075,6
4076,6
4077,7
4078,1
4079,6
4080,6
4081,2
4082,4
4083,9
4084,1
4085,3
4086,4
4087,0
4088,4
4089,9
4090,2
4091,8
4092,6
4093,2
4094,7
4095,4
4096,7
4097,5
4098,0
4099,3
4100,7
4101,5
4102,6
4103,6
4104,9
4105,0
4106,3
4107,5
4108,2
4109,8
4110,9
4111,8
4112,2
4113,2
4114,9
4115,7
4116,1
4117,7
4118,7
4119,2
4120,7
4121,3
4122,2
4123,2
4124,8
4125,4
4126,0
4127,2
4128,2
4129,8
4130,1
4131,1
4132,2
4133,2
4134,2
4135,3
4136,0
4137,1
4138,6
4139,3
4140,9
4141,4
4142,3
4143,9
4144,7
4145,9
4146,0
4147,7
4148,3
4149,5
4150,2
4151,3
4152,0
4153,1
4154,9
4155,9
4156,7
4157,9
4158,2
4159,7
4160,4
4161,7
4162,0
4163,6
4164,5
4165,1
4166,9
4167,5
4168,2
4169,7
4170,2
4171,2
4172,5
4173,6
4174,8
4175,5
4176,8
4177,2
4178,3
4179,3
4180,1
4181,4
4182,7
4183,3
4184,8
4185,4
4186,5
4187,7
4188,4
4189,1
4190,9
4191,0
4192,4
4193,8
4194,0
4195,6
4196,5
4197,6
4198,5
4199,2
4200,0
4201,3
4202,3
4203,1
4204,6
4205,1
4206,4
4207,1
4208,1
4209,1
4210,1
4211,3
4212,9
4213,1
4214,0
4215,4
4216,2
4217,9
4218,3
4219,5
4220,9
4221,5
4222,5
4223,2
4224,5
4225,0
4226,8
4227,0
4228,4
4229,2
4230,4
4231,3
4232,8
4233,7
4234,9
4235,4
4236,0
4237,1
4238,4
4239,9
4240,1
4241,4
4242,3
4243,2
4244,0
4245,8
4246,4
4247,1
4248,0
4249,9
4250,3
4251,2
4252,4
4253,6
4254,9
4255,0
4256,6
4257,1
4258,1
4259,7
4260,4
4261,7
4262,8
4263,7
4264,5
4265,7
4266,0
4267,1
4268,8
4269,4
4270,2
4271,5
4272,4
4273,8
4274,9
4275,1
4276,0
4277,2
4278,8
4279,7
4280,8
4281,4
4282,4
4283,7
4284,6
4285,9
4286,4
4287,1
4288,7
4289,8
4290,8
4291,3
4292,4
4293,2
4294,4
4295,1
4296,8
4297,7
4298,8
4299,7
4300,4
4301,9
4302,4
4303,7
4304,3
4305,6
4306,9
4307,1
4308,5
4309,1
4310,0
4311,1
4312,8
4313,1
4314,6
4315,4
4316,3
4317,3
4318,6
4319,5
4320,5
4321,8
4322,1
4323,9
4324,2
4325,3
4326,7
4327,9
4328,9
4329,2
4330,9
4331,8
4332,3
4333,4
4334,5
4335,1
4336,4
4337,9
4338,6
4339,1
4340,3
4341,5
4342,6
4343,9
4344,6
4345,5
4346,3
4347,5
4348,4
4349,5
4350,0
4351,2
4352,6
4353,8
4354,9
4355,9
4356,9
4357,6
4358,6
4359,7
4360,5
4361,8
4362,2
4363,0
4364,9
4365,5
4366,0
4367,1
4368,9
4369,7
4370,2
4371,3
4372,3
4373,0
4374,4
4375,9
4376,3
4377,1
4378,3
4379,9
4380,0
4381,3
4382,8
4383,4
4384,9
4385,4
4386,6
4387,8
4388,9
4389,6
4390,9
4391,0
4392,8
4393,6
4394,5
4395,0
4396,4
4397,8
4398,6
4399,0
4400,0
4401,9
4402,1
4403,4
4404,2
4405,5
4406,6
4407,3
4408,8
4409,8
4410,8
4411,8
4412,2
4413,4
4414,2
4415,7
4416,6
4417,4
4418,7
4419,8
4420,6
4421,9
4422,8
4423,6
4424,3
4425,5
4426,4
4427,3
4428,9
4429,9
4430,3
4431,0
4432,8
4433,2
4434,9
4435,1
4436,6
4437,9
4438,1
4439,0
4440,1
4441,8
4442,7
4443,6
4444,5
4445,5
4446,4
4447,1
4448,7
4449,3
4450,9
4451,1
4452,1
4453,2
4454,3
4455,9
4456,0
4457,7
4458,2
4459,2
4460,4
4461,1
4462,7
4463,7
4464,7
4465,8
4466,3
4467,5
4468,1
4469,6
4470,2
4471,1
4472,0
4473,8
4474,7
4475,2
4476,5
4477,1
4478,1
4479,8
4480,6
4481,9
4482,6
4483,6
4484,9
4485,8
4486,1
4487,7
4488,4
4489,9
4490,8
4491,6
4492,7
4493,8
4494,0
4495,7
4496,6
4497,1
4498,6
4499,8
4500,1
4501,3
4502,9
4503,0
4504,7
4505,5
4506,3
4507,2
4508,7
4509,0
4510,8
4511,1
4512,4
4513,0
4514,8
4515,7
4516,0
4517,6
4518,5
4519,1
4520,7
4521,0
4522,1
4523,6
4524,6
4525,1
4526,4
4527,8
4528,6
4529,8
4530,9
4531,5
4532,1
4533,0
4534,2
4535,2
4536,0
4537,7
4538,8
4539,3
4540,5
4541,1
4542,8
4543,3
4544,7
4545,6
4546,9
4547,8
4548,4
4549,9
4550,1
4551,0
4552,3
4553,3
4554,5
4555,9
4556,2
4557,7
4558,6
4559,3
4560,3
4561,8
4562,0
4563,0
4564,9
4565,7
4566,5
4567,5
4568,0
4569,3
4570,0
4571,7
4572,2
4573,1
4574,0
4575,7
4576,1
4577,5
4578,7
4579,0
4580,2
4581,5
4582,4
4583,2
4584,6
4585,1
4586,3
4587,1
4588,1
4589,3
4590,6
4591,6
4592,8
4593,4
4594,2
4595,3
4596,0
4597,1
4598,4
4599,4
4600,1
4601,8
4602,8
4603,9
4604,7
4605,6
4606,2
4607,5
4608,1
4609,9
4610,2
4611,5
4612,9
4613,1
4614,4
4615,3
4616,9
4617,4
4618,6
4619,9
4620,8
4621,5
4622,0
4623,8
4624,4
4625,7
4626,0
4627,0
4628,8
4629,0
4630,4
4631,7
4632,0
4633,2
4634,2
4635,7
4636,9
4637,6
4638,9
4639,5
4640,6
4641,1
4642,1
4643,1
4644,4
4645,8
4646,7
4647,9
4648,6
4649,2
4650,2
4651,2
4652,8
4653,5
4654,7
4655,1
4656,1
4657,1
4658,2
4659,9
4660,1
4661,8
4662,1
4663,9
4664,2
4665,1
4666,0
4667,6
4668,4
4669,7
4670,6
4671,5
4672,9
4673,1
4674,2
4675,8
4676,8
4677,4
4678,4
4679,3
4680,7
4681,1
4682,7
4683,9
4684,2
4685,8
4686,8
4687,6
4688,1
4689,3
4690,4
4691,5
4692,6
4693,8
4694,7
4695,0
4696,0
4697,1
4698,5
4699,4
4700,5
4701,5
4702,7
4703,3
4704,2
4705,0
4706,9
4707,9
4708,4
4709,9
4710,5
4711,0
4712,3
4713,6
4714,3
4715,3
4716,1
4717,7
4718,4
4719,0
4720,0
4721,2
4722,7
4723,7
4724,8
4725,8
4726,7
4727,4
4728,5
4729,0
