ImageId,Label
20001,7
20002,0
20003,3
20004,4
20005,6
20006,3
20007,5
20008,2
20009,7
20010,7
20011,5
20012,5
20013,4
20014,9
20015,0
20016,3
20017,1
20018,5
20019,3
20020,1
20021,2
20022,0
20023,2
20024,4
20025,8
20026,9
20027,4
20028,2
20029,9
20030,2
20031,5
20032,9
20033,5
20034,3
20035,4
20036,2
20037,6
20038,6
20039,5
20040,2
20041,9
20042,9
20043,7
20044,7
20045,7
20046,7
20047,4
20048,4
20049,8
20050,8
20051,7
20052,6
20053,9
20054,4
20055,4
20056,9
20057,0
20058,9
20059,6
20060,7
20061,2
20062,9
20063,4
20064,1
20065,9
20066,6
20067,7
20068,5
20069,7
20070,6
20071,0
20072,6
20073,9
20074,9
20075,9
20076,4
20077,2
20078,5
20079,5
20080,3
20081,0
20082,3
20083,6
20084,1
20085,8
20086,4
20087,6
20088,2
20089,7
20090,2
20091,7
20092,9
20093,9
20094,3
20095,4
20096,7
20097,1
20098,7
20099,6
20100,6
20101,1
20102,5
20103,0
20104,1
20105,3
20106,0
20107,1
20108,3
20109,2
20110,6
20111,5
20112,3
20113,4
20114,3
20115,9
20116,9
20117,3
20118,3
20119,0
20120,7
20121,5
20122,9
20123,6
20124,6
20125,4
20126,6
20127,9
20128,7
20129,3
20130,6
20131,1
20132,6
20133,8
20134,6
20135,7
20136,7
20137,1
20138,6
20139,0
20140,4
20141,2
20142,2
20143,5
20144,8
20145,9
20146,1
20147,9
20148,2
20149,3
20150,3
20151,7
20152,9
20153,1
20154,5
20155,7
20156,1
20157,8
20158,8
20159,5
20160,6
20161,7
20162,6
20163,0
20164,7
20165,6
20166,3
20167,1
20168,0
20169,7
20170,9
20171,5
20172,7
20173,8
20174,1
20175,0
20176,9
20177,9
20178,4
20179,0
20180,0
20181,7
20182,7
20183,4
20184,4
20185,7
20186,1
20187,5
20188,7
20189,1
20190,3
20191,3
20192,0
20193,0
20194,9
20195,1
20196,7
20197,0
20198,2
20199,0
20200,1
20201,5
20202,0
20203,3
20204,7
20205,9
20206,2
20207,4
20208,4
20209,9
20210,8
20211,2
20212,0
20213,4
20214,3
20215,6
20216,1
20217,7
20218,4
20219,8
20220,9
20221,6
20222,8
20223,9
20224,4
20225,9
20226,8
20227,5
20228,9
20229,2
20230,3
20231,8
20232,6
20233,5
20234,4
20235,5
20236,0
20237,1
20238,9
20239,0
20240,5
20241,8
20242,5
20243,1
20244,5
20245,4
20246,8
20247,2
20248,5
20249,9
20250,5
20251,1
20252,1
20253,8
20254,8
20255,0
20256,8
20257,4
20258,1
20259,9
20260,3
20261,2
20262,0
20263,2
20264,4
20265,4
20266,0
20267,6
20268,0
20269,1
20270,9
20271,9
20272,9
20273,4
20274,1
20275,4
20276,9
20277,1
20278,6
20279,5
20280,1
20281,1
20282,3
20283,1
20284,7
20285,4
20286,6
20287,3
20288,9
20289,5
20290,7
20291,7
20292,5
20293,4
20294,8
20295,5
20296,5
20297,2
20298,4
20299,8
20300,8
20301,3
20302,1
20303,1
20304,3
20305,2
20306,9
20307,0
20308,4
20309,9
20310,4
20311,9
20312,0
20313,5
20314,3
20315,1
20316,4
20317,2
20318,0
20319,4
20320,1
20321,0
20322,7
20323,1
20324,9
20325,4
20326,8
20327,1
20328,4
20329,7
20330,8
20331,8
20332,1
20333,5
20334,4
20335,3
20336,0
20337,5
20338,9
20339,5
20340,9
20341,5
20342,0
20343,9
20344,5
20345,1
20346,7
20347,8
20348,8
20349,7
20350,2
20351,1
20352,9
20353,9
20354,6
20355,3
20356,8
20357,8
20358,7
20359,9
20360,7
20361,6
20362,3
20363,3
20364,5
20365,3
20366,2
20367,0
20368,1
20369,8
20370,1
20371,1
20372,9
20373,1
20374,3
20375,0
20376,6
20377,2
20378,0
20379,0
20380,6
20381,9
20382,0
20383,1
20384,7
20385,3
20386,2
20387,6
20388,7
20389,7
20390,7
20391,7
20392,2
20393,2
20394,8
20395,1
20396,0
20397,9
20398,0
20399,2
20400,0
20401,7
20402,3
20403,7
20404,4
20405,5
20406,7
20407,5
20408,1
20409,1
20410,6
20411,7
20412,4
20413,7
20414,2
20415,6
20416,1
20417,0
20418,8
20419,2
20420,9
20421,8
20422,4
20423,5
20424,2
20425,6
20426,2
20427,1
20428,9
20429,3
20430,1
20431,1
20432,6
20433,3
20434,8
20435,3
20436,6
20437,7
20438,6
20439,0
20440,9
20441,6
20442,2
20443,9
20444,6
20445,0
20446,5
20447,8
20448,0
20449,1
20450,0
20451,8
20452,7
20453,2
20454,9
20455,6
20456,4
20457,0
20458,2
20459,4
20460,1
20461,2
20462,0
20463,1
20464,4
20465,7
20466,6
20467,6
20468,9
20469,1
20470,7
20471,0
20472,7
20473,1
20474,1
20475,8
20476,8
20477,5
20478,2
20479,9
20480,1
20481,2
20482,0
20483,0
20484,7
20485,5
20486,9
20487,0
20488,3
20489,2
20490,6
20491,7
20492,5
20493,3
20494,2
20495,1
20496,9
20497,4
20498,6
20499,5
20500,9
20501,1
20502,8
20503,8
20504,8
20505,1
20506,8
20507,8
20508,3
20509,4
20510,1
20511,5
20512,6
20513,2
20514,1
20515,8
20516,6
20517,4
20518,6
20519,3
20520,6
20521,8
20522,1
20523,5
20524,0
20525,5
20526,0
20527,0
20528,9
20529,8
20530,1
20531,9
20532,0
20533,8
20534,8
20535,4
20536,2
20537,5
20538,4
20539,3
20540,1
20541,4
20542,2
20543,3
20544,4
20545,5
20546,0
20547,0
20548,3
20549,0
20550,6
20551,6
20552,1
20553,9
20554,1
20555,4
20556,9
20557,8
20558,2
20559,0
20560,4
20561,1
20562,5
20563,6
20564,4
20565,9
20566,4
20567,1
20568,0
20569,4
20570,1
20571,7
20572,0
20573,7
20574,3
20575,6
20576,7
20577,9
20578,6
20579,2
20580,6
20581,8
20582,5
20583,0
20584,8
20585,3
20586,1
20587,0
20588,2
20589,2
20590,5
20591,5
20592,1
20593,8
20594,1
20595,9
20596,1
20597,6
20598,9
20599,9
20600,9
20601,3
20602,2
20603,0
20604,7
20605,3
20606,1
20607,6
20608,2
20609,3
20610,8
20611,5
20612,1
20613,6
20614,7
20615,9
20616,3
20617,9
20618,5
20619,5
20620,5
20621,4
20622,3
20623,9
20624,4
20625,0
20626,3
20627,7
20628,8
20629,5
20630,3
20631,1
20632,5
20633,0
20634,7
20635,9
20636,0
20637,4
20638,0
20639,0
20640,4
20641,8
20642,5
20643,1
20644,8
20645,9
20646,0
20647,0
20648,7
20649,4
20650,5
20651,8
20652,6
20653,9
20654,4
20655,7
20656,7
20657,1
20658,6
20659,8
20660,3
20661,4
20662,7
20663,6
20664,3
20665,0
20666,7
20667,9
20668,6
20669,5
20670,3
20671,9
20672,2
20673,3
20674,0
20675,1
20676,2
20677,8
20678,9
20679,8
20680,3
20681,9
20682,3
20683,3
20684,8
20685,9
20686,2
20687,7
20688,9
20689,2
20690,9
20691,7
20692,5
20693,2
20694,4
20695,8
20696,5
20697,7
20698,4
20699,5
20700,9
20701,4
20702,7
20703,5
20704,6
20705,0
20706,3
20707,6
20708,5
20709,0
20710,4
20711,8
20712,3
20713,9
20714,2
20715,7
20716,0
20717,7
20718,4
20719,3
20720,9
20721,3
20722,2
20723,0
20724,6
20725,2
20726,4
20727,0
20728,1
20729,4
20730,0
20731,6
20732,7
20733,0
20734,0
20735,5
20736,5
20737,2
20738,1
20739,3
20740,7
20741,1
20742,2
20743,6
20744,3
20745,8
20746,7
20747,0
20748,2
20749,9
20750,5
20751,4
20752,2
20753,3
20754,2
20755,8
20756,0
20757,0
20758,7
20759,7
20760,3
20761,3
20762,5
20763,8
20764,2
20765,7
20766,8
20767,9
20768,5
20769,1
20770,1
20771,3
20772,6
20773,1
20774,2
20775,2
20776,5
20777,2
20778,2
20779,1
20780,3
20781,7
20782,3
20783,7
20784,5
20785,6
20786,9
20787,7
20788,4
20789,9
20790,0
20791,8
20792,8
20793,6
20794,7
20795,1
20796,5
20797,7
20798,4
20799,9
20800,0
20801,9
20802,3
20803,6
20804,1
20805,7
20806,2
20807,4
20808,3
20809,3
20810,9
20811,7
20812,3
20813,6
20814,0
20815,0
20816,1
20817,3
20818,0
20819,5
20820,2
20821,8
20822,9
20823,7
20824,5
20825,2
20826,5
20827,8
20828,0
20829,9
20830,7
20831,6
20832,7
20833,6
20834,2
20835,3
20836,3
20837,7
20838,7
20839,3
20840,2
20841,0
20842,3
20843,4
20844,6
20845,8
20846,2
20847,3
20848,1
20849,1
20850,6
20851,9
20852,3
20853,1
20854,8
20855,1
20856,8
20857,3
20858,0
20859,6
20860,3
20861,2
20862,4
20863,3
20864,9
20865,2
20866,0
20867,9
20868,5
20869,9
20870,5
20871,2
20872,7
20873,5
20874,8
20875,0
20876,3
20877,1
20878,9
20879,1
20880,0
20881,1
20882,9
20883,5
20884,9
20885,2
20886,2
20887,2
20888,1
20889,5
20890,9
20891,2
20892,2
20893,6
20894,8
20895,3
20896,9
20897,1
20898,9
20899,1
20900,0
20901,3
20902,2
20903,9
20904,7
20905,4
20906,4
20907,2
20908,2
20909,6
20910,1
20911,1
20912,9
20913,1
20914,5
20915,2
20916,8
20917,3
20918,0
20919,5
20920,6
20921,8
20922,3
20923,6
20924,2
20925,7
20926,9
20927,0
20928,8
20929,5
20930,7
20931,4
20932,6
20933,9
20934,8
20935,3
20936,7
20937,5
20938,2
20939,7
20940,6
20941,6
20942,7
20943,7
20944,8
20945,6
20946,2
20947,5
20948,8
20949,9
20950,8
20951,8
20952,7
20953,3
20954,5
20955,2
20956,8
20957,8
20958,8
20959,0
20960,6
20961,6
20962,0
20963,0
20964,0
20965,1
20966,0
20967,6
20968,3
20969,4
20970,2
20971,0
20972,6
20973,2
20974,0
20975,9
20976,8
20977,1
20978,6
20979,7
20980,5
20981,1
20982,9
20983,1
20984,8
20985,9
20986,0
20987,8
20988,1
20989,2
20990,4
20991,8
20992,5
20993,1
20994,5
20995,3
20996,6
20997,1
