ImageId,Label
22001,0
22002,8
22003,6
22004,0
22005,8
22006,2
22007,0
22008,0
22009,5
22010,7
22011,4
22012,6
22013,1
22014,1
22015,4
22016,3
22017,5
22018,9
22019,8
22020,7
22021,6
22022,8
22023,5
22024,2
22025,0
22026,3
22027,8
22028,8
22029,2
22030,0
22031,2
22032,4
22033,7
22034,2
22035,4
22036,2
22037,7
22038,8
22039,3
22040,7
22041,2
22042,8
22043,0
22044,5
22045,8
22046,7
22047,9
22048,7
22049,0
22050,9
22051,4
22052,2
22053,0
22054,7
22055,6
22056,3
22057,5
22058,1
22059,7
22060,7
22061,8
22062,2
22063,4
22064,6
22065,2
22066,3
22067,9
22068,3
22069,2
22070,9
22071,1
22072,5
22073,9
22074,8
22075,5
22076,9
22077,7
22078,6
22079,1
22080,7
22081,6
22082,3
22083,0
22084,4
22085,3
22086,8
22087,4
22088,7
22089,3
22090,6
22091,1
22092,5
22093,0
22094,5
22095,1
22096,6
22097,3
22098,9
22099,0
22100,1
22101,2
22102,0
22103,6
22104,7
22105,2
22106,0
22107,1
22108,2
22109,2
22110,2
22111,7
22112,6
22113,4
22114,0
22115,3
22116,7
22117,4
22118,2
22119,1
22120,1
22121,2
22122,9
22123,0
22124,0
22125,7
22126,3
22127,3
22128,2
22129,1
22130,7
22131,9
22132,0
22133,5
22134,1
22135,2
22136,6
22137,7
22138,4
22139,2
22140,2
22141,6
22142,1
22143,1
22144,4
22145,4
22146,1
22147,4
22148,3
22149,4
22150,8
22151,1
22152,7
22153,5
22154,7
22155,0
22156,8
22157,6
22158,1
22159,3
22160,0
22161,7
22162,3
22163,7
22164,1
22165,1
22166,7
22167,6
22168,9
22169,4
22170,3
22171,6
22172,0
22173,6
22174,2
22175,9
22176,2
22177,6
22178,1
22179,9
22180,1
22181,7
22182,0
22183,7
22184,3
22185,5
22186,3
22187,0
22188,7
22189,9
22190,8
22191,2
22192,6
22193,3
22194,9
22195,6
22196,4
22197,1
22198,2
22199,6
22200,6
22201,4
22202,1
22203,7
22204,1
22205,4
22206,8
22207,0
22208,9
22209,8
22210,9
22211,7
22212,4
22213,1
22214,5
22215,0
22216,2
22217,1
22218,8
22219,7
22220,3
22221,2
22222,6
22223,4
22224,8
22225,3
22226,1
22227,6
22228,9
22229,8
22230,2
22231,7
22232,0
22233,1
22234,9
22235,3
22236,7
22237,7
22238,7
22239,7
22240,9
22241,5
22242,2
22243,3
22244,6
22245,6
22246,0
22247,2
22248,9
22249,3
22250,7
22251,2
22252,1
22253,3
22254,8
22255,6
22256,7
22257,2
22258,0
22259,1
22260,8
22261,2
22262,9
22263,1
22264,9
22265,3
22266,6
22267,8
22268,8
22269,1
22270,1
22271,3
22272,1
22273,7
22274,9
22275,4
22276,1
22277,8
22278,1
22279,6
22280,6
22281,4
22282,1
22283,2
22284,6
22285,9
22286,3
22287,3
22288,1
22289,0
22290,5
22291,2
22292,8
22293,3
22294,5
22295,2
22296,4
22297,8
22298,6
22299,1
22300,1
22301,5
22302,5
22303,8
22304,7
22305,4
22306,7
22307,2
22308,0
22309,9
22310,7
22311,8
22312,1
22313,7
22314,9
22315,2
22316,1
22317,2
22318,1
22319,6
22320,4
22321,3
22322,1
