ImageId,Label
19001,2
19002,8
19003,0
19004,8
19005,3
19006,1
19007,3
19008,9
19009,2
19010,7
19011,0
19012,8
19013,0
19014,0
19015,3
19016,0
19017,6
19018,5
19019,1
19020,3
19021,6
19022,2
19023,9
19024,7
19025,5
19026,6
19027,4
19028,3
19029,6
19030,2
19031,1
19032,7
19033,3
19034,5
19035,9
19036,4
19037,3
19038,6
19039,8
19040,1
19041,1
19042,3
19043,8
19044,3
19045,4
19046,2
19047,2
19048,1
19049,1
19050,4
19051,2
19052,8
19053,1
19054,8
19055,4
19056,0
19057,8
19058,1
19059,8
19060,1
19061,9
19062,9
19063,0
19064,0
19065,4
19066,7
19067,1
19068,0
19069,8
19070,1
19071,3
19072,9
19073,9
19074,7
19075,1
19076,2
19077,7
19078,3
19079,6
19080,1
19081,8
19082,8
19083,6
19084,1
19085,9
19086,3
19087,8
19088,2
19089,5
19090,3
19091,1
19092,9
19093,0
19094,0
19095,7
19096,3
19097,5
19098,8
19099,5
19100,6
19101,3
19102,2
19103,2
19104,4
19105,4
19106,9
19107,5
19108,8
19109,8
19110,5
19111,1
19112,9
19113,6
19114,7
19115,0
19116,4
19117,4
19118,5
19119,2
19120,9
19121,2
19122,1
19123,0
19124,9
19125,7
19126,7
19127,7
19128,6
19129,0
19130,1
19131,9
19132,4
19133,0
19134,8
19135,4
19136,1
19137,3
19138,9
19139,3
19140,1
19141,0
19142,3
19143,6
19144,5
19145,7
19146,6
19147,6
19148,8
19149,1
19150,8
19151,1
19152,7
19153,3
19154,3
19155,6
19156,1
19157,2
19158,5
19159,0
19160,1
19161,2
19162,9
19163,1
19164,4
19165,1
19166,9
19167,2
19168,1
19169,7
19170,5
19171,7
19172,6
19173,3
19174,4
19175,4
19176,8
19177,7
19178,8
19179,0
19180,2
19181,1
19182,6
19183,5
19184,4
19185,0
19186,0
19187,9
19188,1
19189,7
19190,1
19191,1
19192,4
19193,8
19194,7
19195,9
19196,2
19197,9
19198,1
19199,6
19200,4
19201,1
19202,2
19203,2
19204,1
19205,1
19206,7
19207,3
19208,9
19209,4
19210,7
19211,9
19212,9
19213,0
19214,0
19215,4
19216,1
19217,1
19218,3
19219,8
19220,5
19221,0
19222,1
19223,4
19224,6
19225,6
19226,7
19227,8
19228,9
19229,7
19230,5
19231,2
19232,6
19233,1
19234,1
19235,3
19236,6
19237,8
19238,0
19239,2
19240,5
19241,7
19242,8
19243,5
19244,0
19245,4
19246,4
19247,4
19248,3
19249,1
19250,2
19251,9
19252,1
19253,3
19254,7
19255,6
19256,9
19257,1
19258,9
19259,3
19260,7
19261,1
19262,7
19263,1
19264,8
19265,3
19266,6
19267,0
19268,1
19269,5
19270,6
19271,6
19272,2
19273,3
19274,9
19275,7
19276,6
19277,6
19278,9
19279,7
19280,6
19281,6
19282,2
19283,4
19284,5
19285,8
19286,1
19287,2
19288,3
19289,7
19290,9
19291,5
19292,9
19293,4
19294,1
19295,0
19296,3
19297,1
19298,2
19299,7
19300,9
19301,0
19302,2
19303,4
19304,1
19305,8
19306,5
19307,4
19308,2
19309,0
19310,0
19311,2
19312,7
19313,0
19314,8
19315,0
19316,4
19317,6
19318,3
19319,4
19320,0
19321,6
19322,7
19323,1
19324,7
19325,3
19326,3
19327,1
19328,6
19329,3
19330,5
19331,9
19332,9
19333,1
19334,6
19335,1
19336,1
19337,4
19338,0
19339,9
19340,2
19341,7
19342,7
19343,3
19344,2
19345,8
19346,3
19347,0
19348,6
19349,6
19350,1
19351,6
19352,1
19353,9
19354,8
19355,7
19356,5
19357,5
19358,7
19359,5
19360,0
19361,9
19362,4
19363,1
19364,8
19365,8
19366,1
19367,1
19368,4
19369,7
19370,8
19371,6
19372,8
19373,2
19374,9
19375,8
19376,1
19377,5
19378,3
19379,2
19380,7
19381,5
19382,1
19383,0
19384,1
19385,0
19386,3
19387,3
19388,1
19389,5
19390,8
19391,8
19392,9
19393,3
19394,1
19395,3
19396,8
19397,6
19398,5
19399,1
19400,6
19401,9
19402,3
19403,3
19404,7
19405,9
19406,0
19407,8
19408,8
19409,4
19410,9
19411,5
19412,7
19413,8
19414,9
19415,8
19416,4
19417,4
19418,9
19419,1
19420,0
19421,9
19422,6
19423,7
19424,0
19425,6
19426,1
19427,3
19428,0
19429,6
19430,8
19431,2
19432,0
19433,1
19434,5
19435,6
19436,4
19437,8
19438,2
19439,5
19440,3
19441,3
19442,8
19443,1
19444,3
19445,3
19446,2
19447,0
19448,5
19449,2
19450,5
19451,1
19452,1
19453,8
19454,3
19455,9
19456,3
19457,4
19458,7
19459,3
19460,4
19461,7
19462,6
19463,7
19464,9
19465,7
19466,7
19467,1
19468,5
19469,9
19470,2
19471,8
19472,6
19473,7
19474,7
19475,1
19476,5
19477,4
19478,4
19479,0
19480,9
19481,7
19482,1
19483,6
19484,3
19485,0
19486,2
19487,7
19488,2
19489,7
19490,1
19491,3
19492,9
19493,4
19494,2
19495,8
19496,6
19497,8
19498,5
19499,5
19500,0
19501,5
19502,2
19503,1
19504,7
19505,3
19506,9
19507,8
19508,0
19509,9
19510,2
19511,9
19512,9
19513,6
19514,6
19515,3
19516,2
19517,6
19518,9
19519,5
19520,5
19521,4
19522,1
19523,1
19524,4
19525,6
19526,0
19527,7
19528,5
19529,8
19530,0
19531,0
19532,3
19533,9
19534,8
19535,1
19536,0
19537,9
19538,2
19539,6
19540,2
19541,0
19542,2
19543,8
19544,2
19545,0
19546,7
19547,9
19548,7
19549,5
19550,1
19551,1
19552,5
19553,7
19554,7
19555,7
19556,3
19557,4
19558,1
19559,0
19560,6
19561,9
19562,9
19563,6
19564,9
19565,1
19566,5
19567,4
19568,5
19569,8
19570,9
19571,9
19572,1
19573,1
19574,7
19575,9
19576,1
19577,7
19578,7
19579,6
19580,5
19581,8
19582,2
19583,7
19584,1
19585,3
19586,9
19587,8
19588,5
19589,2
19590,7
19591,1
19592,4
19593,0
19594,8
19595,5
19596,8
19597,5
19598,1
19599,3
19600,4
19601,5
19602,5
19603,2
19604,1
19605,3
19606,5
19607,2
19608,2
19609,9
19610,4
19611,4
