ImageId,Label
21001,7
21002,5
21003,5
21004,4
21005,2
21006,7
21007,5
21008,5
21009,2
21010,4
21011,3
21012,1
21013,9
21014,5
21015,6
21016,1
21017,7
21018,1
21019,3
21020,4
21021,6
21022,7
21023,9
21024,7
21025,1
21026,3
21027,0
21028,1
21029,8
21030,5
21031,2
21032,1
21033,1
21034,9
21035,4
21036,9
21037,3
21038,4
21039,1
21040,5
21041,3
21042,0
21043,1
21044,0
21045,6
21046,7
21047,3
21048,7
21049,5
21050,0
21051,7
21052,7
21053,7
21054,7
21055,1
21056,4
21057,4
21058,6
21059,9
21060,9
21061,5
21062,7
21063,1
21064,8
21065,8
21066,9
21067,4
21068,1
21069,6
21070,7
21071,3
21072,4
21073,4
21074,8
21075,3
21076,2
21077,7
21078,4
21079,9
21080,1
21081,9
21082,0
21083,4
21084,8
21085,6
21086,3
21087,5
21088,3
21089,7
21090,1
21091,5
21092,7
21093,9
21094,7
21095,0
21096,3
21097,1
21098,7
21099,2
21100,7
21101,0
21102,1
21103,5
21104,2
21105,6
21106,7
21107,5
21108,7
21109,4
21110,6
21111,7
21112,2
21113,8
21114,2
21115,9
21116,6
21117,6
21118,5
21119,9
21120,7
21121,8
21122,2
21123,4
21124,9
21125,5
21126,4
21127,4
21128,9
21129,6
21130,7
21131,1
21132,8
21133,6
21134,0
21135,3
21136,2
21137,7
21138,5
21139,9
21140,5
21141,2
21142,3
21143,5
21144,5
21145,7
21146,9
21147,7
21148,9
21149,2
21150,2
21151,8
21152,5
21153,2
21154,7
21155,5
21156,0
21157,1
21158,1
21159,8
21160,0
21161,8
21162,5
21163,6
21164,3
21165,0
21166,8
21167,4
21168,9
21169,6
21170,4
21171,1
21172,0
21173,9
21174,3
21175,3
21176,4
21177,2
21178,8
21179,1
21180,1
21181,6
21182,5
21183,1
21184,2
21185,7
21186,8
21187,6
21188,2
21189,8
21190,7
21191,8
21192,9
21193,7
21194,7
21195,0
21196,2
21197,3
21198,0
21199,8
21200,9
21201,8
21202,4
21203,4
21204,3
21205,9
21206,7
21207,7
21208,9
21209,3
21210,3
21211,3
21212,3
21213,8
21214,0
21215,6
21216,2
21217,7
21218,7
21219,2
21220,5
21221,2
21222,7
21223,8
21224,0
21225,5
21226,3
21227,4
21228,4
21229,3
21230,2
21231,5
21232,2
21233,0
21234,9
21235,7
21236,2
21237,6
21238,1
21239,0
21240,4
21241,5
21242,3
21243,2
21244,7
21245,4
21246,4
21247,4
21248,6
21249,4
21250,7
21251,9
21252,2
21253,1
21254,8
21255,8
21256,3
21257,5
21258,2
21259,9
21260,1
21261,2
21262,7
21263,1
21264,4
21265,4
21266,6
21267,5
21268,7
21269,2
21270,6
21271,4
21272,9
21273,1
21274,6
21275,9
21276,0
21277,9
21278,8
21279,1
21280,1
21281,0
21282,0
21283,9
21284,6
21285,1
21286,1
21287,4
21288,0
21289,7
21290,3
21291,2
21292,1
21293,0
21294,3
21295,2
21296,3
21297,9
21298,7
21299,4
21300,0
21301,7
21302,5
21303,5
21304,4
21305,1
21306,4
21307,8
21308,7
21309,2
21310,0
21311,3
21312,1
21313,0
21314,6
21315,1
21316,1
21317,7
21318,7
21319,6
21320,8
21321,0
21322,5
21323,5
21324,9
21325,2
21326,2
21327,5
21328,9
21329,8
21330,5
21331,2
21332,9
21333,8
21334,6
21335,7
21336,1
21337,0
21338,7
21339,8
21340,5
21341,1
21342,9
21343,1
21344,3
21345,1
21346,8
21347,2
21348,5
21349,3
21350,4
21351,7
21352,3
21353,4
21354,5
21355,7
21356,0
21357,5
21358,6
21359,8
21360,3
21361,3
21362,4
21363,6
21364,3
21365,1
21366,3
21367,7
21368,1
21369,8
21370,1
21371,1
21372,9
21373,4
21374,1
21375,3
21376,6
21377,1
21378,2
21379,1
21380,5
21381,2
21382,7
21383,2
21384,6
21385,1
21386,8
21387,9
21388,4
21389,7
21390,1
21391,6
21392,6
21393,7
21394,4
21395,0
21396,2
21397,3
21398,3
21399,1
21400,7
21401,6
21402,0
21403,7
21404,8
21405,7
21406,8
21407,2
21408,3
21409,2
21410,6
21411,7
21412,2
21413,9
21414,8
21415,7
21416,6
21417,1
21418,6
21419,0
21420,3
21421,6
21422,4
21423,4
21424,9
21425,4
21426,7
21427,1
21428,5
21429,9
21430,9
21431,2
21432,6
21433,9
21434,1
21435,1
21436,9
21437,9
21438,4
21439,2
21440,7
21441,9
21442,2
21443,7
21444,2
21445,7
21446,8
21447,8
21448,6
21449,3
21450,6
21451,7
21452,6
21453,2
21454,1
21455,9
21456,8
21457,1
21458,2
21459,0
21460,8
