ImageId,Label
23001,4
23002,6
23003,7
23004,4
23005,6
23006,9
23007,6
23008,4
23009,7
23010,8
23011,8
23012,0
23013,5
23014,2
23015,4
23016,6
23017,0
23018,6
23019,6
23020,5
23021,0
23022,5
23023,1
23024,5
23025,7
23026,7
23027,3
23028,7
23029,0
23030,3
23031,0
23032,3
23033,5
23034,3
23035,8
23036,7
23037,6
23038,0
23039,9
23040,3
23041,5
23042,0
23043,2
23044,7
23045,6
23046,6
23047,4
23048,7
23049,8
23050,7
23051,1
23052,1
23053,2
23054,9
23055,6
23056,1
23057,0
23058,2
23059,2
23060,8
23061,1
23062,3
23063,5
23064,2
23065,5
23066,9
23067,8
23068,8
23069,6
23070,6
23071,5
23072,0
23073,1
23074,6
23075,9
23076,5
23077,2
23078,7
23079,2
23080,3
23081,4
23082,1
23083,8
23084,9
23085,4
23086,0
23087,7
23088,2
23089,1
23090,0
23091,9
23092,5
23093,6
23094,8
23095,0
23096,3
23097,5
23098,7
23099,5
23100,5
23101,8
23102,7
23103,2
23104,3
23105,6
23106,1
23107,1
23108,9
23109,5
23110,3
23111,1
23112,3
23113,3
23114,6
23115,8
23116,3
23117,5
23118,0
23119,7
23120,1
23121,5
23122,8
23123,5
23124,6
23125,6
23126,1
23127,3
23128,2
23129,8
23130,1
23131,1
23132,9
23133,8
23134,5
23135,9
23136,5
23137,5
23138,1
23139,7
23140,1
23141,1
23142,6
23143,5
23144,7
23145,2
23146,3
23147,3
23148,5
23149,7
23150,3
23151,9
23152,2
23153,3
23154,5
23155,1
23156,6
23157,8
23158,7
23159,7
23160,0
23161,3
23162,6
23163,7
23164,1
23165,9
23166,6
23167,3
23168,7
23169,0
23170,6
23171,9
23172,4
23173,2
23174,1
23175,1
23176,2
23177,9
23178,8
23179,3
23180,2
23181,0
23182,2
23183,3
23184,7
23185,6
23186,9
23187,6
23188,6
23189,6
23190,4
23191,6
23192,1
23193,0
23194,2
23195,3
23196,0
23197,4
23198,7
23199,6
23200,8
23201,8
23202,7
23203,2
23204,6
23205,3
23206,2
23207,2
23208,4
23209,7
23210,0
23211,0
23212,1
23213,0
23214,0
23215,0
23216,3
23217,8
23218,1
23219,8
23220,0
23221,1
23222,9
23223,3
23224,0
23225,9
23226,5
23227,5
23228,5
23229,5
23230,1
23231,3
23232,8
23233,7
23234,3
23235,2
23236,0
23237,6
23238,6
23239,6
23240,7
23241,4
23242,1
23243,7
23244,5
23245,2
23246,1
23247,4
23248,7
23249,2
23250,4
23251,0
23252,6
23253,4
23254,4
23255,5
23256,1
23257,5
23258,8
23259,8
23260,7
23261,7
23262,7
23263,1
23264,5
23265,4
23266,6
23267,7
23268,2
23269,7
23270,1
23271,5
23272,9
23273,9
23274,7
23275,8
23276,2
23277,1
23278,8
23279,6
23280,6
23281,1
23282,4
23283,1
23284,0
23285,0
23286,2
23287,1
23288,2
23289,8
23290,9
23291,7
23292,2
23293,9
23294,5
23295,7
23296,0
23297,8
23298,0
23299,0
23300,0
23301,7
23302,3
23303,5
23304,4
23305,1
23306,4
23307,0
23308,2
23309,0
23310,0
23311,2
23312,2
23313,8
23314,3
23315,5
23316,6
23317,8
23318,7
23319,2
23320,4
23321,3
23322,9
23323,6
23324,4
23325,9
23326,5
23327,6
23328,1
23329,2
23330,3
23331,1
23332,1
23333,2
23334,2
23335,3
23336,2
23337,7
23338,0
23339,6
23340,9
23341,0
23342,1
23343,0
23344,8
23345,8
23346,6
23347,4
23348,2
23349,0
23350,9
23351,9
23352,6
23353,1
23354,6
23355,7
23356,9
23357,0
23358,1
23359,3
23360,1
23361,2
23362,7
23363,8
23364,9
23365,2
23366,9
23367,1
23368,0
23369,7
23370,6
23371,5
23372,0
23373,5
23374,3
23375,5
23376,5
23377,8
23378,7
23379,3
23380,3
23381,2
23382,3
23383,3
23384,6
23385,6
23386,3
23387,1
23388,1
23389,4
23390,6
23391,8
23392,5
23393,3
23394,9
23395,5
23396,4
23397,1
23398,6
23399,7
23400,0
23401,2
23402,0
23403,8
23404,1
23405,7
23406,5
23407,2
23408,8
23409,3
23410,3
23411,1
23412,1
23413,3
23414,2
23415,0
23416,8
23417,1
23418,6
23419,8
23420,3
23421,0
23422,3
23423,0
23424,4
23425,2
23426,4
23427,8
23428,1
23429,3
23430,2
23431,3
23432,6
23433,5
23434,8
23435,3
23436,7
23437,0
23438,1
23439,9
23440,8
23441,0
23442,8
23443,0
23444,5
23445,6
23446,1
23447,4
23448,8
23449,7
23450,1
23451,3
23452,4
23453,0
23454,3
23455,6
23456,3
23457,0
23458,3
23459,8
23460,4
23461,5
23462,8
23463,1
23464,2
23465,0
23466,4
23467,9
23468,3
23469,3
23470,3
23471,7
23472,3
23473,5
23474,3
23475,1
23476,6
23477,0
23478,5
23479,9
23480,5
23481,1
23482,5
23483,5
23484,6
23485,9
23486,7
23487,0
23488,1
23489,1
23490,6
23491,8
23492,5
23493,9
23494,0
23495,6
23496,5
23497,0
23498,8
23499,2
23500,1
23501,3
23502,0
23503,5
23504,6
23505,5
23506,6
23507,1
23508,8
23509,0
23510,0
23511,5
23512,9
23513,7
23514,9
23515,5
23516,2
23517,2
23518,9
23519,4
23520,8
23521,8
23522,3
23523,4
23524,7
23525,4
23526,8
23527,5
23528,3
23529,7
23530,7
23531,1
23532,6
23533,7
23534,2
23535,0
23536,1
23537,2
23538,2
23539,3
23540,5
23541,6
23542,1
23543,7
23544,7
23545,9
23546,3
23547,4
23548,2
23549,8
23550,0
23551,6
23552,8
23553,9
23554,8
23555,7
23556,8
23557,7
23558,2
23559,7
23560,1
23561,0
23562,9
23563,6
23564,3
23565,7
23566,5
23567,7
23568,2
23569,5
23570,5
23571,6
23572,6
23573,4
23574,8
23575,5
23576,7
23577,6
23578,6
23579,2
23580,6
23581,4
23582,1
23583,4
23584,5
23585,6
23586,2
23587,1
23588,6
23589,6
23590,1
23591,5
23592,8
23593,0
23594,7
23595,4
23596,6
23597,4
23598,6
23599,3
23600,1
23601,1
23602,6
23603,6
23604,9
23605,3
23606,9
23607,2
23608,6
23609,5
23610,9
23611,5
23612,7
23613,5
23614,3
23615,9
23616,6
23617,6
23618,8
23619,6
23620,5
23621,9
23622,6
23623,0
23624,6
23625,2
23626,4
23627,6
23628,2
23629,2
23630,3
23631,4
23632,6
23633,0
23634,7
23635,5
23636,3
23637,0
23638,5
